"M_Topic","L_Topic","year","mean","sd","N","norm","allwords"
"M_Topic6","L_Topic7",2005,0.016056626,0.036604516,288,0.778243265,"timb_06, harm_M.0.M, timb_21, timb_29, timb_32, harm_NA, harm_X7.6.M, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7"
"M_Topic6","L_Topic7",2006,0.015395208,0.033169944,321,0.746185216,"timb_06, harm_M.0.M, timb_21, timb_29, timb_32, harm_NA, harm_X7.6.M, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7"
"M_Topic6","L_Topic7",2007,0.020965858,0.045039089,288,1.016187191,"timb_06, harm_M.0.M, timb_21, timb_29, timb_32, harm_NA, harm_X7.6.M, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7"
"M_Topic6","L_Topic7",2008,0.019119588,0.039823567,346,0.926700973,"timb_06, harm_M.0.M, timb_21, timb_29, timb_32, harm_NA, harm_X7.6.M, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7"
"M_Topic6","L_Topic7",2009,0.021010095,0.048472635,351,1.018331295,"timb_06, harm_M.0.M, timb_21, timb_29, timb_32, harm_NA, harm_X7.6.M, harm_m7.11.m7, harm_m.7.M, harm_m7.11.7"
"M_Topic60","L_Topic61",1960,0.002071976,0.005229913,451,1,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1961,0.003151515,0.009997701,492,1.521018537,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1962,0.003171595,0.007073041,465,1.530709942,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1963,0.003228457,0.007803117,477,1.558153463,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1964,0.003496927,0.007818309,518,1.68772523,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1965,0.003162918,0.006535157,524,1.526522241,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1966,0.00297558,0.006334665,547,1.436107169,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1967,0.003027185,0.006111868,545,1.46101306,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1968,0.002910845,0.006461388,499,1.404864051,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1969,0.003156514,0.006195203,479,1.523431545,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1970,0.002926905,0.006406254,414,1.412615014,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1971,0.003091178,0.006758294,445,1.491898453,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1972,0.003956412,0.010604103,421,1.909486934,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1973,0.004105459,0.00830603,390,1.981421863,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1974,0.004590671,0.008919104,369,2.215599952,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1975,0.003831957,0.007928089,399,1.849420962,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1976,0.003738806,0.010083564,350,1.804463406,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1977,0.004964093,0.012274035,319,2.395825054,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1978,0.003795747,0.007942615,314,1.831944924,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1979,0.00669373,0.014043366,343,3.230601429,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1980,0.004596585,0.009776146,327,2.218454103,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1981,0.004223807,0.009421577,279,2.038539914,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1982,0.006468567,0.011688931,317,3.121930617,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1983,0.007106901,0.014097969,321,3.430010714,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1984,0.008515596,0.016074115,287,4.109890275,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1985,0.009837304,0.016752459,291,4.747787556,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1986,0.011818266,0.017959198,300,5.703861117,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1987,0.012647193,0.020926089,283,6.103926945,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1988,0.014715055,0.021506459,287,7.101941131,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1989,0.012302164,0.019884945,284,5.937405562,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1990,0.013380733,0.019378224,262,6.457956262,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1991,0.012635833,0.019053298,247,6.098444359,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1992,0.012494216,0.01810345,243,6.030095604,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1993,0.012225598,0.017767065,249,5.900452071,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1994,0.011794571,0.01708171,253,5.692425246,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1995,0.013212772,0.019151294,271,6.376892993,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1996,0.012685198,0.017299499,234,6.12226923,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1997,0.017542731,0.020056507,240,8.466665178,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1998,0.016758067,0.022373975,257,8.087962145,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",1999,0.015591416,0.022735602,227,7.524900328,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2000,0.01926424,0.025650274,236,9.297518971,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2001,0.014504357,0.019653536,249,7.000252091,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2002,0.015573737,0.019248747,263,7.516367727,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2003,0.015687113,0.019414309,262,7.571086634,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2004,0.014600657,0.019701846,270,7.046729225,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2005,0.011243113,0.016032794,288,5.426274488,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2006,0.011778649,0.015757873,321,5.684740898,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2007,0.010613236,0.013327978,288,5.1222766,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2008,0.008872958,0.012138706,346,4.282364222,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic60","L_Topic61",2009,0.008217013,0.013416476,351,3.965785017,"timb_15, timb_18, timb_11, timb_32, timb_08, timb_10, timb_29, timb_12, timb_04, timb_34"
"M_Topic61","L_Topic62",1960,0.002443516,0.005247257,451,1,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1961,0.002819466,0.005401413,492,1.153856169,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1962,0.002639507,0.005602064,465,1.080208721,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1963,0.003121899,0.007055472,477,1.277625939,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1964,0.003063136,0.006844249,518,1.253577557,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1965,0.003790425,0.007795006,524,1.551217648,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1966,0.003242044,0.006981006,547,1.326794961,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1967,0.003621747,0.007046012,545,1.482187063,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1968,0.003861633,0.008069377,499,1.580359348,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1969,0.003518068,0.007508473,479,1.439756714,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1970,0.003409545,0.00748041,414,1.395344142,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1971,0.003671091,0.007687577,445,1.502380838,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1972,0.003983864,0.007303244,421,1.630382178,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1973,0.005949053,0.010766691,390,2.434628651,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1974,0.005155493,0.011730979,369,2.109866988,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1975,0.005465902,0.010083717,399,2.236900653,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1976,0.006396517,0.011545083,350,2.617751571,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1977,0.005473556,0.00929176,319,2.240033108,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1978,0.005550327,0.009857913,314,2.271451254,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1979,0.005217783,0.009504701,343,2.135359164,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1980,0.004168201,0.008734487,327,1.705821236,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1981,0.005405906,0.009736273,279,2.212347793,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1982,0.004674388,0.009307552,317,1.912976576,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1983,0.005024924,0.008744668,321,2.056432002,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1984,0.004938786,0.010348261,287,2.021180302,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1985,0.004820079,0.009676382,291,1.972599924,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1986,0.004853392,0.010686215,300,1.986233245,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1987,0.004609557,0.008969175,283,1.886444762,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1988,0.004513429,0.007911617,287,1.847104761,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1989,0.004704652,0.01011539,284,1.925362168,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1990,0.004248142,0.00814653,262,1.73853698,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1991,0.004564493,0.009215513,247,1.868002377,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1992,0.004938076,0.008568306,243,2.020889962,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1993,0.004864695,0.010232602,249,1.990858941,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1994,0.00575756,0.011310338,253,2.356260767,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1995,0.004793865,0.008304053,271,1.96187197,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1996,0.006909685,0.010381623,234,2.827763898,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1997,0.00694605,0.01199782,240,2.842646101,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1998,0.004298138,0.00767687,257,1.758997533,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",1999,0.005849248,0.009062155,227,2.393783876,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2000,0.005139156,0.010276303,236,2.103181102,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2001,0.006015798,0.011094209,249,2.461943786,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2002,0.006806119,0.012306104,263,2.785379752,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2003,0.004884671,0.008072375,262,1.999034194,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2004,0.004962151,0.008627121,270,2.030742706,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2005,0.00477475,0.009120285,288,1.954049289,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2006,0.006130149,0.010913785,321,2.508741475,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2007,0.004406623,0.007937892,288,1.803394662,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2008,0.005125828,0.008624331,346,2.097726784,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic61","L_Topic62",2009,0.005635035,0.010298363,351,2.306117804,"harm_m7.7.m, harm_m.0.m7, harm_m7.7.m7, timb_32, harm_m7.7.M, timb_08, harm_m.5.m7, timb_07, harm_m.3.M, timb_14"
"M_Topic62","L_Topic63",1960,0.020544841,0.03465868,451,1,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1961,0.023405591,0.037681269,492,1.139244214,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1962,0.018932544,0.033290057,465,0.921523061,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1963,0.022707513,0.032753351,477,1.105265978,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1964,0.023636416,0.035409061,518,1.150479399,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1965,0.021547652,0.036359761,524,1.048810886,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1966,0.025022781,0.039487984,547,1.217959351,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1967,0.021148513,0.031794311,545,1.02938314,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1968,0.020525333,0.032068438,499,0.999050477,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1969,0.02274117,0.036476559,479,1.106904197,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1970,0.017338025,0.0268974,414,0.84391138,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1971,0.0210158,0.036902532,445,1.022923477,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1972,0.016344047,0.028285976,421,0.795530495,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1973,0.016005904,0.026574702,390,0.779071684,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1974,0.015786607,0.024129162,369,0.768397649,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1975,0.016446972,0.030345209,399,0.80054028,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1976,0.015288745,0.025981585,350,0.74416471,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1977,0.014870392,0.024852834,319,0.723801761,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1978,0.020632046,0.033704251,314,1.00424464,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1979,0.014221051,0.02399214,343,0.692195725,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1980,0.015557892,0.026036421,327,0.757265172,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1981,0.016744386,0.032687612,279,0.815016577,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1982,0.015653857,0.024077002,317,0.761936147,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
"M_Topic62","L_Topic63",1983,0.018775412,0.030357523,321,0.91387481,"timb_20, timb_31, harm_m7.7.m7, harm_NA, harm_m7.3.m, harm_m7.11.m7, harm_m7.11.7, harm_X7.5.7, timb_08, timb_14"
